"license","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","lastupdate","datetaken","datetakengranularity","datetakenunknown","count_views","count_faves","count_comments","accuracy","context","place_id","woeid","geo_is_public","geo_is_contact","geo_is_friend","geo_is_family","url_sq","height_sq","width_sq","url_t","height_t","width_t","url_s","height_s","width_s","url_q","height_q","width_q","url_m","height_m","width_m","url_n","height_n","width_n","url_z","height_z","width_z","url_c","height_c","width_c","url_l","height_l","width_l","url_o","height_o","width_o","longitude","latitude","geometry","within","license_name","license_url"
0,11911324444,"64001086@N07","042d1c2879",2890,3,"IMG_0110",NA,NA,NA,2014-01-12 17:52:40,2014-01-12 17:53:22,2014-01-08 12:16:25,0,0,38,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2890/11911324444_042d1c2879_s.jpg",75,75,"https://live.staticflickr.com/2890/11911324444_042d1c2879_t.jpg",75,100,"https://live.staticflickr.com/2890/11911324444_042d1c2879_m.jpg",180,240,"https://live.staticflickr.com/2890/11911324444_042d1c2879_q.jpg",150,150,"https://live.staticflickr.com/2890/11911324444_042d1c2879.jpg",375,500,"https://live.staticflickr.com/2890/11911324444_042d1c2879_n.jpg",240,320,"https://live.staticflickr.com/2890/11911324444_042d1c2879_z.jpg",480,640,"https://live.staticflickr.com/2890/11911324444_042d1c2879_c.jpg",600,800,"https://live.staticflickr.com/2890/11911324444_042d1c2879_b.jpg",768,1024,"https://live.staticflickr.com/2890/11911324444_56c51ea2ba_o.jpg",2448,3264,37.38918,11.591041,"c(37.38918, 11.591041)","1","All Rights Reserved","NA"
0,11910862295,"64001086@N07","89ed9ca918",2890,3,"IMG_0111",NA,NA,NA,2014-01-12 17:52:41,2014-01-12 17:53:23,2014-01-08 12:16:29,0,0,34,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2890/11910862295_89ed9ca918_s.jpg",75,75,"https://live.staticflickr.com/2890/11910862295_89ed9ca918_t.jpg",75,100,"https://live.staticflickr.com/2890/11910862295_89ed9ca918_m.jpg",180,240,"https://live.staticflickr.com/2890/11910862295_89ed9ca918_q.jpg",150,150,"https://live.staticflickr.com/2890/11910862295_89ed9ca918.jpg",375,500,"https://live.staticflickr.com/2890/11910862295_89ed9ca918_n.jpg",240,320,"https://live.staticflickr.com/2890/11910862295_89ed9ca918_z.jpg",480,640,"https://live.staticflickr.com/2890/11910862295_89ed9ca918_c.jpg",600,800,"https://live.staticflickr.com/2890/11910862295_89ed9ca918_b.jpg",768,1024,"https://live.staticflickr.com/2890/11910862295_6d74a1a7b8_o.jpg",2448,3264,37.389163,11.591041,"c(37.389163, 11.591041)","1","All Rights Reserved","NA"
0,11911734466,"64001086@N07","003b74bde5",5544,6,"IMG_0112",NA,NA,NA,2014-01-12 17:52:41,2014-01-12 17:52:44,2014-01-08 12:43:14,0,0,39,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5544/11911734466_003b74bde5_s.jpg",75,75,"https://live.staticflickr.com/5544/11911734466_003b74bde5_t.jpg",75,100,"https://live.staticflickr.com/5544/11911734466_003b74bde5_m.jpg",180,240,"https://live.staticflickr.com/5544/11911734466_003b74bde5_q.jpg",150,150,"https://live.staticflickr.com/5544/11911734466_003b74bde5.jpg",375,500,"https://live.staticflickr.com/5544/11911734466_003b74bde5_n.jpg",240,320,"https://live.staticflickr.com/5544/11911734466_003b74bde5_z.jpg",480,640,"https://live.staticflickr.com/5544/11911734466_003b74bde5_c.jpg",600,800,"https://live.staticflickr.com/5544/11911734466_003b74bde5_b.jpg",768,1024,"https://live.staticflickr.com/5544/11911734466_9ab0c31a90_o.jpg",2448,3264,37.388041,11.593541,"c(37.388041, 11.593541)","1","All Rights Reserved","NA"
0,11911275504,"64001086@N07","2bd5be9725",5520,6,"IMG_0114",NA,NA,NA,2014-01-12 17:52:42,2014-01-12 17:53:22,2014-01-08 12:55:33,0,0,38,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5520/11911275504_2bd5be9725_s.jpg",75,75,"https://live.staticflickr.com/5520/11911275504_2bd5be9725_t.jpg",100,75,"https://live.staticflickr.com/5520/11911275504_2bd5be9725_m.jpg",240,180,"https://live.staticflickr.com/5520/11911275504_2bd5be9725_q.jpg",150,150,"https://live.staticflickr.com/5520/11911275504_2bd5be9725.jpg",500,375,"https://live.staticflickr.com/5520/11911275504_2bd5be9725_n.jpg",320,240,"https://live.staticflickr.com/5520/11911275504_2bd5be9725_z.jpg",640,480,"https://live.staticflickr.com/5520/11911275504_2bd5be9725_c.jpg",800,600,"https://live.staticflickr.com/5520/11911275504_2bd5be9725_b.jpg",1024,768,"https://live.staticflickr.com/5520/11911275504_ea0dd34129_o.jpg",3264,2448,37.388163,11.593683,"c(37.388163, 11.593683)","1","All Rights Reserved","NA"
0,11910836425,"64001086@N07","4a7df95941",7326,8,"IMG_0113",NA,NA,NA,2014-01-12 17:52:42,2014-01-12 17:53:22,2014-01-08 12:55:09,0,0,43,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7326/11910836425_4a7df95941_s.jpg",75,75,"https://live.staticflickr.com/7326/11910836425_4a7df95941_t.jpg",75,100,"https://live.staticflickr.com/7326/11910836425_4a7df95941_m.jpg",180,240,"https://live.staticflickr.com/7326/11910836425_4a7df95941_q.jpg",150,150,"https://live.staticflickr.com/7326/11910836425_4a7df95941.jpg",375,500,"https://live.staticflickr.com/7326/11910836425_4a7df95941_n.jpg",240,320,"https://live.staticflickr.com/7326/11910836425_4a7df95941_z.jpg",480,640,"https://live.staticflickr.com/7326/11910836425_4a7df95941_c.jpg",600,800,"https://live.staticflickr.com/7326/11910836425_4a7df95941_b.jpg",768,1024,"https://live.staticflickr.com/7326/11910836425_971fb64bf1_o.jpg",2448,3264,37.388161,11.593663,"c(37.388161, 11.593663)","1","All Rights Reserved","NA"
0,13713126504,"37394031@N00","a3a8fa1057",7225,8,"in today's news",NA,NA,NA,2014-04-08 09:13:10,2020-03-19 23:23:07,2014-01-20 22:51:32,0,0,823,3,0,15,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057_s.jpg",75,75,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057_t.jpg",67,100,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057_m.jpg",160,240,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057_q.jpg",150,150,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057.jpg",333,500,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057_n.jpg",213,320,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057_z.jpg",427,640,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057_c.jpg",534,800,"https://live.staticflickr.com/7225/13713126504_a3a8fa1057_b.jpg",683,1024,"https://live.staticflickr.com/7225/13713126504_fc4036f32b_o.jpg",1067,1600,37.384049,11.590696,"c(37.384049, 11.590696)","1","All Rights Reserved","NA"
0,13048144375,"67393752@N03","d69339bedd",7396,8,"DSC05215",NA,NA,NA,2014-03-10 04:37:53,2014-03-10 09:38:05,2014-02-28 16:56:29,0,0,73,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7396/13048144375_d69339bedd_s.jpg",75,75,"https://live.staticflickr.com/7396/13048144375_d69339bedd_t.jpg",100,56,"https://live.staticflickr.com/7396/13048144375_d69339bedd_m.jpg",240,135,"https://live.staticflickr.com/7396/13048144375_d69339bedd_q.jpg",150,150,"https://live.staticflickr.com/7396/13048144375_d69339bedd.jpg",500,281,"https://live.staticflickr.com/7396/13048144375_d69339bedd_n.jpg",320,180,"https://live.staticflickr.com/7396/13048144375_d69339bedd_z.jpg",640,360,"https://live.staticflickr.com/7396/13048144375_d69339bedd_c.jpg",800,450,"https://live.staticflickr.com/7396/13048144375_d69339bedd_b.jpg",1024,576,NA,NA,NA,37.417372,11.568852,"c(37.417372, 11.568852)","1","All Rights Reserved","NA"
0,13048227235,"67393752@N03","981f9ea243",7307,8,"DSC05213",NA,NA,NA,2014-03-10 04:37:52,2014-03-10 09:38:05,2014-02-28 16:54:25,0,0,76,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7307/13048227235_981f9ea243_s.jpg",75,75,"https://live.staticflickr.com/7307/13048227235_981f9ea243_t.jpg",56,100,"https://live.staticflickr.com/7307/13048227235_981f9ea243_m.jpg",135,240,"https://live.staticflickr.com/7307/13048227235_981f9ea243_q.jpg",150,150,"https://live.staticflickr.com/7307/13048227235_981f9ea243.jpg",281,500,"https://live.staticflickr.com/7307/13048227235_981f9ea243_n.jpg",180,320,"https://live.staticflickr.com/7307/13048227235_981f9ea243_z.jpg",360,640,"https://live.staticflickr.com/7307/13048227235_981f9ea243_c.jpg",450,800,"https://live.staticflickr.com/7307/13048227235_981f9ea243_b.jpg",576,1024,NA,NA,NA,37.417497,11.56888,"c(37.417497, 11.56888)","1","All Rights Reserved","NA"
0,13047933785,"67393752@N03","b5eb942d50",7339,8,"DSC05225",NA,NA,NA,2014-03-10 04:37:56,2014-03-10 09:38:06,2014-03-01 09:19:10,0,0,69,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/7339/13047933785_b5eb942d50_s.jpg",75,75,"https://live.staticflickr.com/7339/13047933785_b5eb942d50_t.jpg",22,100,"https://live.staticflickr.com/7339/13047933785_b5eb942d50_m.jpg",53,240,"https://live.staticflickr.com/7339/13047933785_b5eb942d50_q.jpg",150,150,"https://live.staticflickr.com/7339/13047933785_b5eb942d50.jpg",110,500,"https://live.staticflickr.com/7339/13047933785_b5eb942d50_n.jpg",70,320,"https://live.staticflickr.com/7339/13047933785_b5eb942d50_z.jpg",141,640,"https://live.staticflickr.com/7339/13047933785_b5eb942d50_c.jpg",176,800,"https://live.staticflickr.com/7339/13047933785_b5eb942d50_b.jpg",225,1024,NA,NA,NA,37.697969,11.925072,"c(37.697969, 11.925072)","1","All Rights Reserved","NA"
0,13048290694,"67393752@N03","353beb6cde",2113,3,"DSC05224",NA,NA,NA,2014-03-10 04:37:55,2014-03-10 09:38:06,2014-03-01 09:13:46,0,0,68,0,0,16,0,"V1D3IxZUVLphzE77SQ",56017385,NA,NA,NA,NA,"https://live.staticflickr.com/2113/13048290694_353beb6cde_s.jpg",75,75,"https://live.staticflickr.com/2113/13048290694_353beb6cde_t.jpg",22,100,"https://live.staticflickr.com/2113/13048290694_353beb6cde_m.jpg",53,240,"https://live.staticflickr.com/2113/13048290694_353beb6cde_q.jpg",150,150,"https://live.staticflickr.com/2113/13048290694_353beb6cde.jpg",110,500,"https://live.staticflickr.com/2113/13048290694_353beb6cde_n.jpg",70,320,"https://live.staticflickr.com/2113/13048290694_353beb6cde_z.jpg",141,640,"https://live.staticflickr.com/2113/13048290694_353beb6cde_c.jpg",176,800,"https://live.staticflickr.com/2113/13048290694_353beb6cde_b.jpg",225,1024,NA,NA,NA,37.69808,11.925747,"c(37.69808, 11.925747)","1","All Rights Reserved","NA"
