"license","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","lastupdate","datetaken","datetakengranularity","datetakenunknown","count_views","count_faves","count_comments","accuracy","context","place_id","woeid","geo_is_public","geo_is_contact","geo_is_friend","geo_is_family","url_sq","height_sq","width_sq","url_t","height_t","width_t","url_s","height_s","width_s","url_q","height_q","width_q","url_m","height_m","width_m","url_n","height_n","width_n","url_z","height_z","width_z","url_c","height_c","width_c","url_l","height_l","width_l","url_o","height_o","width_o","longitude","latitude","geometry","within","license_name","license_url"
0,3951242646,"23343296@N00","bcd6ac8957",2450,3,"Blue Nile Falls in Ethiopia",NA,NA,NA,2009-09-24 17:43:10,2009-09-24 19:12:03,2009-09-24 13:43:10,0,0,345,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2450/3951242646_bcd6ac8957_s.jpg",75,75,"https://live.staticflickr.com/2450/3951242646_bcd6ac8957_t.jpg",71,100,"https://live.staticflickr.com/2450/3951242646_bcd6ac8957_m.jpg",171,240,"https://live.staticflickr.com/2450/3951242646_bcd6ac8957_q.jpg",150,150,"https://live.staticflickr.com/2450/3951242646_bcd6ac8957.jpg",357,500,"https://live.staticflickr.com/2450/3951242646_bcd6ac8957_n.jpg",228,320,"https://live.staticflickr.com/2450/3951242646_bcd6ac8957_z.jpg",457,640,"https://live.staticflickr.com/2450/3951242646_bcd6ac8957_c.jpg",571,800,NA,NA,NA,"https://live.staticflickr.com/2450/3951242646_34be0858c6_o.jpg",571,800,37.40089,11.55403,"c(37.40089, 11.55403)","1","All Rights Reserved","NA"
1,3800388077,"16934054@N07","8e930ddb44",3447,4,"IMG_6488.JPG",NA,NA,NA,2009-08-08 15:03:42,2009-12-19 05:40:36,2009-08-01 18:26:56,0,0,51,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3447/3800388077_8e930ddb44_s.jpg",75,75,"https://live.staticflickr.com/3447/3800388077_8e930ddb44_t.jpg",67,100,"https://live.staticflickr.com/3447/3800388077_8e930ddb44_m.jpg",160,240,"https://live.staticflickr.com/3447/3800388077_8e930ddb44_q.jpg",150,150,"https://live.staticflickr.com/3447/3800388077_8e930ddb44.jpg",333,500,"https://live.staticflickr.com/3447/3800388077_8e930ddb44_n.jpg",213,320,"https://live.staticflickr.com/3447/3800388077_8e930ddb44_z.jpg",427,640,"https://live.staticflickr.com/3447/3800388077_8e930ddb44_c.jpg",533,800,"https://live.staticflickr.com/3447/3800388077_8e930ddb44_b.jpg",683,1024,"https://live.staticflickr.com/3447/3800388077_dea5c0d39d_o.jpg",2848,4272,37.386761,11.597169,"c(37.386761, 11.597169)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,3800388969,"16934054@N07","67dd9b5e0f",2510,3,"IMG_6494.JPG",NA,NA,NA,2009-08-08 15:04:05,2009-12-19 05:40:36,2009-08-01 18:28:02,0,0,52,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f_s.jpg",75,75,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f_t.jpg",100,67,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f_m.jpg",240,160,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f_q.jpg",150,150,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f.jpg",500,333,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f_n.jpg",320,213,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f_z.jpg",640,427,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f_c.jpg",800,533,"https://live.staticflickr.com/2510/3800388969_67dd9b5e0f_b.jpg",1024,683,"https://live.staticflickr.com/2510/3800388969_0e0997eca0_o.jpg",2848,4272,37.386761,11.597169,"c(37.386761, 11.597169)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,3801207640,"16934054@N07","4a0182d67d",2530,3,"IMG_6471.JPG",NA,NA,NA,2009-08-08 15:03:29,2009-12-19 05:40:36,2009-08-01 18:21:44,0,0,52,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2530/3801207640_4a0182d67d_s.jpg",75,75,"https://live.staticflickr.com/2530/3801207640_4a0182d67d_t.jpg",100,67,"https://live.staticflickr.com/2530/3801207640_4a0182d67d_m.jpg",240,160,"https://live.staticflickr.com/2530/3801207640_4a0182d67d_q.jpg",150,150,"https://live.staticflickr.com/2530/3801207640_4a0182d67d.jpg",500,333,"https://live.staticflickr.com/2530/3801207640_4a0182d67d_n.jpg",320,213,"https://live.staticflickr.com/2530/3801207640_4a0182d67d_z.jpg",640,427,"https://live.staticflickr.com/2530/3801207640_4a0182d67d_c.jpg",800,533,"https://live.staticflickr.com/2530/3801207640_4a0182d67d_b.jpg",1024,683,"https://live.staticflickr.com/2530/3801207640_a87808d4b6_o.jpg",2848,4272,37.386319,11.598008,"c(37.386319, 11.598008)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,3801233908,"16934054@N07","59d49fb691",3571,4,"Monk garden",NA,NA,NA,2009-08-08 15:14:19,2009-12-19 05:40:34,2009-08-02 12:07:02,0,0,78,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/3571/3801233908_59d49fb691_s.jpg",75,75,"https://live.staticflickr.com/3571/3801233908_59d49fb691_t.jpg",67,100,"https://live.staticflickr.com/3571/3801233908_59d49fb691_m.jpg",160,240,"https://live.staticflickr.com/3571/3801233908_59d49fb691_q.jpg",150,150,"https://live.staticflickr.com/3571/3801233908_59d49fb691.jpg",333,500,"https://live.staticflickr.com/3571/3801233908_59d49fb691_n.jpg",213,320,"https://live.staticflickr.com/3571/3801233908_59d49fb691_z.jpg",427,640,"https://live.staticflickr.com/3571/3801233908_59d49fb691_c.jpg",533,800,"https://live.staticflickr.com/3571/3801233908_59d49fb691_b.jpg",683,1024,"https://live.staticflickr.com/3571/3801233908_18f8b8a484_o.jpg",2848,4272,37.368466,11.645019,"c(37.368466, 11.645019)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,3801235414,"16934054@N07","21c120955c",3481,4,"IMG_6656.JPG",NA,NA,NA,2009-08-08 15:14:55,2009-12-19 05:40:34,2009-08-02 12:07:11,0,0,52,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/3481/3801235414_21c120955c_s.jpg",75,75,"https://live.staticflickr.com/3481/3801235414_21c120955c_t.jpg",67,100,"https://live.staticflickr.com/3481/3801235414_21c120955c_m.jpg",160,240,"https://live.staticflickr.com/3481/3801235414_21c120955c_q.jpg",150,150,"https://live.staticflickr.com/3481/3801235414_21c120955c.jpg",333,500,"https://live.staticflickr.com/3481/3801235414_21c120955c_n.jpg",213,320,"https://live.staticflickr.com/3481/3801235414_21c120955c_z.jpg",427,640,"https://live.staticflickr.com/3481/3801235414_21c120955c_c.jpg",533,800,"https://live.staticflickr.com/3481/3801235414_21c120955c_b.jpg",683,1024,"https://live.staticflickr.com/3481/3801235414_b52c788d29_o.jpg",2848,4272,37.368466,11.645019,"c(37.368466, 11.645019)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,3800416275,"16934054@N07","af097983c0",2523,3,"Musical rocks",NA,NA,NA,2009-08-08 15:15:23,2009-12-19 05:40:34,2009-08-02 12:49:26,0,0,52,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2523/3800416275_af097983c0_s.jpg",75,75,"https://live.staticflickr.com/2523/3800416275_af097983c0_t.jpg",100,67,"https://live.staticflickr.com/2523/3800416275_af097983c0_m.jpg",240,160,"https://live.staticflickr.com/2523/3800416275_af097983c0_q.jpg",150,150,"https://live.staticflickr.com/2523/3800416275_af097983c0.jpg",500,333,"https://live.staticflickr.com/2523/3800416275_af097983c0_n.jpg",320,213,"https://live.staticflickr.com/2523/3800416275_af097983c0_z.jpg",640,427,"https://live.staticflickr.com/2523/3800416275_af097983c0_c.jpg",800,533,"https://live.staticflickr.com/2523/3800416275_af097983c0_b.jpg",1024,683,"https://live.staticflickr.com/2523/3800416275_d7cd93f6c7_o.jpg",2848,4272,37.403886,11.620958,"c(37.403886, 11.620958)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,3801237974,"16934054@N07","b5b0d541da",3445,4,"IMG_6670.JPG",NA,NA,NA,2009-08-08 15:15:58,2009-12-19 05:40:34,2009-08-02 12:52:10,0,0,53,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/3445/3801237974_b5b0d541da_s.jpg",75,75,"https://live.staticflickr.com/3445/3801237974_b5b0d541da_t.jpg",100,67,"https://live.staticflickr.com/3445/3801237974_b5b0d541da_m.jpg",240,160,"https://live.staticflickr.com/3445/3801237974_b5b0d541da_q.jpg",150,150,"https://live.staticflickr.com/3445/3801237974_b5b0d541da.jpg",500,333,"https://live.staticflickr.com/3445/3801237974_b5b0d541da_n.jpg",320,213,"https://live.staticflickr.com/3445/3801237974_b5b0d541da_z.jpg",640,427,"https://live.staticflickr.com/3445/3801237974_b5b0d541da_c.jpg",800,533,"https://live.staticflickr.com/3445/3801237974_b5b0d541da_b.jpg",1024,683,"https://live.staticflickr.com/3445/3801237974_44508c72fd_o.jpg",2848,4272,37.4037,11.621413,"c(37.4037, 11.621413)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,3801238636,"16934054@N07","a5e47ff4ba",2535,3,"IMG_6674.JPG",NA,NA,NA,2009-08-08 15:16:15,2009-12-19 05:40:34,2009-08-02 12:52:57,0,0,67,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba_s.jpg",75,75,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba_t.jpg",67,100,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba_m.jpg",160,240,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba_q.jpg",150,150,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba.jpg",333,500,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba_n.jpg",213,320,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba_z.jpg",427,640,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba_c.jpg",533,800,"https://live.staticflickr.com/2535/3801238636_a5e47ff4ba_b.jpg",683,1024,"https://live.staticflickr.com/2535/3801238636_f4d1cbc633_o.jpg",2848,4272,37.403644,11.621544,"c(37.403644, 11.621544)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
1,3801241650,"16934054@N07","61aa9a14f6",2580,3,"IMG_6680.JPG",NA,NA,NA,2009-08-08 15:17:24,2009-12-19 05:40:34,2009-08-02 12:54:44,0,0,62,0,0,16,0,"gmXEMRBTUb66RWQX",2345309,NA,NA,NA,NA,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6_s.jpg",75,75,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6_t.jpg",67,100,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6_m.jpg",160,240,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6_q.jpg",150,150,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6.jpg",333,500,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6_n.jpg",213,320,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6_z.jpg",427,640,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6_c.jpg",533,800,"https://live.staticflickr.com/2580/3801241650_61aa9a14f6_b.jpg",683,1024,"https://live.staticflickr.com/2580/3801241650_1b8e379ef6_o.jpg",2848,4272,37.403522,11.621844,"c(37.403522, 11.621844)","1","Attribution-NonCommercial-ShareAlike License","https://creativecommons.org/licenses/by-nc-sa/2.0/"
